id,app_or_website,customer_collects,customer_segmentation,is_a_repeat_order,lead_time,n_customer_notes,n_items_above_quantity_10,n_listed_addresses,n_listed_payment_methods,n_previous_cancelled_orders,n_previous_completed_orders,n_small_items,payment_type,slot_date,store_number,total_price
TID24397,website,0.0,group_4,0.0,111.19348861560736,1.0,2.0,1.0,3.0,0.0,0.0,4.0,debit,2019-08-25 00:00:00,id_83,92.64429056452279
TID03338,website,0.0,group_4,0.0,29.612798526224,1.0,1.0,1.0,2.0,0.0,0.0,0.0,debit,2019-08-19 00:00:00,id_44,83.62137334127559
TID13460,app,0.0,group_1,0.0,99.1142552361393,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-11-28 00:00:00,id_70,46.157735510055225
TID26248,website,0.0,group_4,0.0,75.41039612916418,1.0,2.0,2.0,2.0,0.0,0.0,0.0,debit,2019-09-09 00:00:00,id_87,57.52546572700426
TID28549,app,0.0,group_1,0.0,1.2184383894035522,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-11 00:00:00,id_20,46.157735510055225
TID22891,app,0.0,group_1,0.0,20.03202884600145,1.0,2.0,1.0,2.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_18,51.69012231290039
TID12172,website,0.0,group_1,0.0,27.8794228820056,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_19,88.22387687576948
TID17274,app,0.0,group_1,0.0,80.04198406518681,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-12 00:00:00,id_41,46.157735510055225
TID16887,website,0.0,group_1,0.0,21.107203006630492,1.0,0.0,2.0,2.0,0.0,0.0,1.0,debit,2019-08-07 00:00:00,id_97,79.07306831290836
TID05823,website,0.0,group_1,0.0,9.90992244628229,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_31,58.764235285581556
TID01217,app,0.0,group_1,0.0,104.91805478925247,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-19 00:00:00,id_70,46.157735510055225
TID03042,website,0.0,group_1,0.0,0.06228949032411235,2.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-28 00:00:00,id_11,58.150521024306194
TID18703,website,0.0,group_1,0.0,25.888533365834267,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-11-14 00:00:00,id_82,53.20040729831208
TID33236,app,0.0,group_1,0.0,4.328129779260194,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-23 00:00:00,id_73,43.48472044988809
TID29236,app,0.0,group_1,0.0,31.721951303070565,0.0,1.0,1.0,1.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_13,39.8755458723523
TID16177,app,0.0,group_1,0.0,377.3010015334931,1.0,0.0,1.0,2.0,0.0,0.0,2.0,credit,2019-09-21 00:00:00,id_27,66.75011988117477
TID18690,website,0.0,group_4,0.0,129.83816811940687,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-06 00:00:00,id_63,78.82992247822678
TID07740,website,0.0,group_1,0.0,124.22124110070631,4.0,2.0,1.0,2.0,0.0,0.0,1.0,credit,2019-08-12 00:00:00,id_57,90.50992342337761
TID19729,website,0.0,group_1,0.0,349.1700204349588,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-13 00:00:00,id_16,45.03829086062573
TID20646,app,0.0,group_1,0.0,83.94154571327111,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-11-18 00:00:00,id_9,46.157735510055225
TID28264,website,0.0,group_6,0.0,39.8652069641474,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-28 00:00:00,id_33,111.0959528234409
TID00481,website,0.0,group_1,0.0,68.16683068719007,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-07 00:00:00,id_21,57.43314854024935
TID32114,website,,group_1,0.0,47.87133632167154,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-12 00:00:00,id_56,57.740776284195974
TID34758,app,0.0,group_1,0.0,18.95049584435796,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-27 00:00:00,id_90,56.61145454534141
TID14697,website,0.0,group_1,0.0,24.42253202764408,0.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-04 00:00:00,id_90,48.91061994040599
TID06370,app,0.0,group_1,0.0,47.20188391748933,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-08-05 00:00:00,id_84,44.69086154922319
TID09279,app,0.0,group_1,0.0,36.80072170115401,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_88,61.715690302144786
TID01201,website,0.0,group_1,0.0,297.8772749659458,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-04 00:00:00,id_32,47.90782574381023
TID32137,app,0.0,group_1,0.0,23.84708252089932,0.0,0.0,2.0,2.0,0.0,0.0,1.0,credit,2019-11-27 00:00:00,id_81,75.16730217782391
TID33191,app,0.0,group_1,0.0,56.955148523356094,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-22 00:00:00,id_93,46.157735510055225
TID30580,website,0.0,group_1,0.0,62.02526245052244,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-09 00:00:00,id_37,64.14047421146486
TID26819,website,0.0,group_1,0.0,96.88088507977497,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-19 00:00:00,id_28,68.6463697250727
TID34143,app,0.0,group_1,0.0,31.054407635457107,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_51,43.48472044988809
TID15764,website,0.0,group_1,0.0,69.78624791880195,2.0,2.0,2.0,2.0,0.0,0.0,1.0,debit,2019-12-02 00:00:00,id_98,64.14047421146486
TID21247,app,0.0,group_1,0.0,75.8774634783704,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-14 00:00:00,id_47,46.157735510055225
TID27121,website,0.0,group_1,0.0,13.780177442595402,1.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-10-15 00:00:00,id_38,80.35480754406477
TID12805,website,0.0,group_4,0.0,41.709365761569835,2.0,0.0,1.0,3.0,0.0,0.0,4.0,debit,2019-08-07 00:00:00,id_6,80.14142439952701
TID08713,website,0.0,group_1,0.0,25.93361305203525,0.0,4.0,1.0,1.0,0.0,0.0,10.0,debit,2019-11-19 00:00:00,id_54,46.05131783014185
TID35166,website,0.0,group_4,0.0,58.54004855674473,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-16 00:00:00,id_11,83.62137334127559
TID12606,website,1.0,group_1,0.0,96.7277661258205,3.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-01 00:00:00,id_38,59.239126971103666
TID03929,website,0.0,,0.0,10.152890232163063,2.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-08-23 00:00:00,id_64,147.40539915034717
TID18975,website,0.0,group_4,0.0,103.22472458389555,0.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-11-13 00:00:00,id_76,72.21552848211424
TID12916,whoosh,1.0,group_1,,2.448719778502824,1.0,2.0,1.0,,0.0,3.0,0.0,debit,2019-09-30 00:00:00,id_52,41.8678098117921
TID14433,app,0.0,group_1,0.0,40.670057716674236,0.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_10,43.48472044988809
TID03569,website,0.0,group_1,0.0,22.27167489057722,1.0,2.0,1.0,1.0,0.0,0.0,0.0,debit,2019-09-09 00:00:00,id_62,71.7710298919414
TID12860,app,0.0,group_1,1.0,27.284190615313666,2.0,0.0,1.0,2.0,0.0,12.0,1.0,debit,2019-09-04 00:00:00,id_35,46.157735510055225
TID12466,app,0.0,group_1,0.0,255.10086060058137,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_11,44.69086154922319
TID29112,website,0.0,group_1,0.0,9.445335931895121,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-11 00:00:00,id_94,88.70095132428825
TID25121,app,0.0,group_1,0.0,15.86929854383177,2.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-12-04 00:00:00,id_35,54.03060159521941
TID34710,website,0.0,group_1,0.0,304.56106936241474,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-12 00:00:00,id_17,53.51198187585364
TID06661,app,,group_1,0.0,37.35263345162709,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_67,61.715690302144786
TID00793,website,0.0,group_2,0.0,105.39119776994845,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-12-02 00:00:00,id_51,54.85867123618451
TID04949,website,0.0,group_1,0.0,7.230481502272819,3.0,0.0,2.0,2.0,0.0,0.0,1.0,debit,2019-08-08 00:00:00,id_41,62.74308395184665
TID29487,website,0.0,group_4,0.0,32.376269296330626,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-14 00:00:00,id_67,69.87422186767746
TID15495,app,0.0,group_1,0.0,243.9365720635187,1.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-12-06 00:00:00,id_67,96.29623485072948
TID31538,website,1.0,group_1,0.0,1.5218707887838585,1.0,2.0,1.0,2.0,0.0,0.0,0.0,debit,2019-11-25 00:00:00,id_80,62.47512166820742
TID34094,website,,group_1,0.0,159.1299496810241,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-08-16 00:00:00,id_94,67.29995271691104
TID31932,website,0.0,group_4,0.0,265.93854519187823,0.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_28,61.48755632403254
TID25825,app,0.0,group_1,0.0,57.044454493842515,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-08-24 00:00:00,id_64,46.157735510055225
TID30481,website,0.0,group_1,0.0,104.49813221963944,1.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-20 00:00:00,id_94,43.10834718476346
TID26354,website,0.0,group_1,0.0,181.57588223988165,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-23 00:00:00,id_33,43.72102094787382
TID29383,website,0.0,group_1,0.0,9.146629589285475,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-03 00:00:00,id_30,77.45132445880343
TID18372,website,0.0,group_4,0.0,162.13829872136563,2.0,1.0,1.0,3.0,0.0,0.0,2.0,debit,2019-12-03 00:00:00,id_20,70.43474331270292
TID34271,website,,group_1,0.0,131.40153898711557,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-11 00:00:00,id_69,81.33805167438976
TID31883,website,0.0,group_1,0.0,96.28734643640973,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-24 00:00:00,id_27,54.03060159521941
TID08305,telephone,0.0,group_4,,-52.0,1.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-08-17 00:00:00,id_70,0.0
TID34006,app,0.0,group_1,0.0,334.0600821280101,0.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_77,35.47346588118821
TID30583,telephone,0.0,group_4,,310.77907670492806,2.0,0.0,2.0,,0.0,0.0,2.0,debit,2019-10-18 00:00:00,id_84,7.198384934982044
TID29241,whoosh,0.0,group_1,,0.29451488414302074,1.0,0.0,1.0,,0.0,4.0,1.0,debit,2019-11-20 00:00:00,id_94,41.8678098117921
TID26446,website,0.0,group_1,0.0,150.35052067058254,1.0,0.0,1.0,2.0,0.0,0.0,5.0,debit,2019-08-07 00:00:00,id_15,66.5800180985576
TID15416,whoosh,0.0,group_1,,1.792682721828539,1.0,0.0,1.0,,0.0,2.0,1.0,debit,2019-09-26 00:00:00,id_81,53.51198187585364
TID30318,website,0.0,group_1,0.0,64.44009885654687,2.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-13 00:00:00,id_43,60.192098255848144
TID02869,app,0.0,group_1,0.0,107.04499719778526,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-02 00:00:00,id_65,42.407913402216344
TID04214,whoosh,1.0,group_1,,14.25404092871051,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-11-02 00:00:00,id_29,46.68921428270478
TID27388,telephone,0.0,,,8.769632623987944,1.0,0.0,1.0,,4.0,19.0,1.0,debit,2019-11-17 00:00:00,id_97,0.0
TID12304,website,0.0,group_1,0.0,21.14295533087166,0.0,1.0,2.0,2.0,0.0,0.0,3.0,debit,2019-11-29 00:00:00,id_70,53.20040729831208
TID27999,website,0.0,group_5,0.0,1.9412191584512797,3.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-09-12 00:00:00,id_7,118.90109343551373
TID03072,website,0.0,group_4,0.0,52.99287347214613,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-28 00:00:00,id_43,66.77012707497488
TID02557,website,0.0,group_1,0.0,173.67523971000267,0.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-08-08 00:00:00,id_96,65.56288508970977
TID07830,website,0.0,group_1,0.0,33.29856723655659,1.0,0.0,1.0,1.0,0.0,0.0,4.0,debit,2019-08-07 00:00:00,id_18,61.41148019017746
TID28437,website,0.0,group_1,0.0,13.97407528603964,1.0,1.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-15 00:00:00,id_0,102.59243005644659
TID09443,website,0.0,group_4,0.0,27.756273390547335,2.0,1.0,1.0,3.0,0.0,0.0,3.0,debit,2019-11-22 00:00:00,id_68,74.62762188535689
TID07948,website,0.0,group_4,0.0,85.20385372945005,1.0,0.0,1.0,3.0,0.0,0.0,4.0,debit,2019-10-02 00:00:00,id_66,70.88064114881571
TID34986,app,0.0,group_1,0.0,336.01142697598556,0.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-08-29 00:00:00,id_18,47.749171619580345
TID00312,whoosh,0.0,group_1,,7.534276945444121,0.0,0.0,1.0,,0.0,1.0,2.0,debit,2019-10-30 00:00:00,id_62,40.784106355353224
TID03731,website,0.0,group_1,0.0,143.2959897590867,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-31 00:00:00,id_10,73.98897124464835
TID06658,telephone,0.0,group_1,,-0.6649221279515556,4.0,0.0,1.0,,0.0,31.0,1.0,debit,2019-09-13 00:00:00,id_99,0.0
TID29744,app,0.0,group_1,0.0,162.04708864063252,0.0,2.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-21 00:00:00,id_31,66.75011988117477
TID17215,website,0.0,group_4,0.0,24.797119662040714,1.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-06 00:00:00,id_94,81.49770004380834
TID09686,app,0.0,group_1,1.0,1.4794437943949852,1.0,2.0,1.0,2.0,1.0,0.0,0.0,debit,2019-08-19 00:00:00,id_23,61.715690302144786
TID23895,app,0.0,group_1,0.0,21.695180845147597,1.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-08-21 00:00:00,id_50,71.22712525501093
TID16065,app,0.0,group_1,0.0,337.6641609989029,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-14 00:00:00,id_29,54.37761187258993
TID00511,app,0.0,group_1,0.0,90.93248710225056,0.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_97,46.157735510055225
TID22335,website,0.0,group_4,0.0,59.73347697626326,0.0,0.0,1.0,3.0,0.0,0.0,2.0,debit,2019-08-09 00:00:00,id_92,80.14142439952701
TID02471,app,0.0,group_1,0.0,66.22427943088185,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_47,46.157735510055225
TID12841,app,0.0,group_1,0.0,314.90083992906114,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-09 00:00:00,id_75,33.61475808547042
TID01409,app,0.0,group_1,0.0,58.298730285642314,0.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-19 00:00:00,id_22,46.157735510055225
TID01787,website,0.0,group_1,0.0,149.58879384699105,1.0,2.0,1.0,2.0,0.0,0.0,0.0,debit,2019-09-02 00:00:00,id_1,54.796638767653164
TID09720,app,0.0,group_4,0.0,32.63304096515552,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-07 00:00:00,id_23,54.52252146250021
TID02720,website,0.0,group_4,0.0,7.645607611344758,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-29 00:00:00,id_43,100.02779199982305
TID26578,website,0.0,group_4,0.0,2.3248707155794115,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-07 00:00:00,id_63,109.76321660539102
TID00576,app,0.0,group_1,0.0,61.487879003942915,0.0,0.0,1.0,1.0,0.0,0.0,1.0,credit,2019-08-29 00:00:00,id_35,46.157735510055225
TID19916,whoosh,0.0,group_1,,-0.225140917406565,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-09-04 00:00:00,id_13,88.70095132428825
TID09372,website,0.0,group_1,0.0,31.308781190430675,1.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-14 00:00:00,id_85,75.10845966672949
TID26499,whoosh,0.0,group_1,,1.4162016476391188,0.0,0.0,1.0,,0.0,0.0,1.0,debit,2019-08-14 00:00:00,id_21,56.61145454534141
TID21486,website,0.0,group_1,0.0,23.38035698137765,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-11-15 00:00:00,id_41,63.571041775198104
TID15111,website,0.0,group_4,0.0,33.680847597201456,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-24 00:00:00,id_14,66.24961222639519
TID03199,website,0.0,group_1,0.0,281.5415688985172,0.0,1.0,1.0,2.0,0.0,0.0,3.0,credit,2019-12-06 00:00:00,id_26,67.0501224374677
TID20874,app,0.0,group_1,0.0,27.7354777218763,2.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-04 00:00:00,id_56,46.157735510055225
TID19316,website,0.0,group_1,0.0,113.34298311574119,3.0,0.0,1.0,2.0,0.0,0.0,4.0,credit,2019-11-13 00:00:00,id_79,67.89891274263758
TID17431,website,0.0,group_2,0.0,58.465846380199515,2.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-22 00:00:00,id_92,64.42235679016602
TID13001,website,0.0,group_1,0.0,44.24686075785118,2.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-12 00:00:00,id_40,54.03060159521941
TID35325,website,0.0,group_1,0.0,-0.9698379296884588,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-04 00:00:00,id_23,54.4966494719206
TID30321,website,0.0,group_1,0.0,7.502120581839369,2.0,1.0,1.0,1.0,0.0,0.0,0.0,debit,2019-11-19 00:00:00,id_82,57.12524506439994
TID19314,app,0.0,group_1,0.0,6.576023897183089,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-31 00:00:00,id_86,46.157735510055225
TID01618,website,0.0,group_4,0.0,34.771369529210666,1.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-09-14 00:00:00,id_99,87.50744908772087
TID00313,app,0.0,group_4,0.0,8.51891155959202,0.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-05 00:00:00,id_85,64.24117034196198
TID24114,website,0.0,group_1,0.0,47.71605526710454,1.0,0.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-24 00:00:00,id_15,53.20040729831208
TID14110,website,0.0,group_1,0.0,65.22732781216962,1.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-26 00:00:00,id_41,61.208533283227176
TID09848,website,0.0,group_1,0.0,49.63287313543746,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-11 00:00:00,id_71,53.20040729831208
TID02370,app,0.0,group_1,0.0,41.65401199141214,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-12-04 00:00:00,id_9,40.784106355353224
TID16365,app,0.0,group_1,0.0,58.63052272625989,0.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-16 00:00:00,id_79,49.2002612542528
TID26914,website,0.0,group_4,0.0,88.03201209895342,3.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-12-05 00:00:00,id_11,72.04766092050973
TID07815,app,0.0,group_1,0.0,220.88781388682196,0.0,1.0,1.0,2.0,0.0,0.0,1.0,debit,2019-12-08 00:00:00,id_40,44.171552622740144
TID18877,website,0.0,group_1,0.0,35.07579274917992,3.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-16 00:00:00,id_74,78.0997260932108
TID06808,app,0.0,group_1,0.0,33.57029741752384,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-08-26 00:00:00,id_7,49.2002612542528
TID32371,website,0.0,group_1,0.0,105.80117379038357,1.0,1.0,1.0,3.0,0.0,0.0,1.0,debit,2019-12-03 00:00:00,id_20,56.801647518780285
TID05945,website,0.0,group_1,0.0,23.90838408956479,1.0,2.0,1.0,1.0,0.0,0.0,1.0,debit,2019-11-25 00:00:00,id_36,61.208533283227176
TID08017,website,0.0,group_1,0.0,107.18908125980109,1.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-21 00:00:00,id_83,52.732473012044245
TID11016,website,0.0,group_1,0.0,58.94158207331659,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-11-16 00:00:00,id_20,56.81706390162497
TID08564,website,0.0,group_1,0.0,57.14280059076403,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-31 00:00:00,id_71,55.89083434658451
TID25943,website,0.0,group_4,0.0,193.0036129162737,1.0,0.0,1.0,3.0,0.0,0.0,4.0,debit,2019-12-05 00:00:00,id_46,69.59119481612893
TID30575,app,0.0,group_1,0.0,58.329118094482816,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-19 00:00:00,id_81,48.805225020760716
TID20457,app,0.0,group_1,0.0,188.48481186461203,0.0,1.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-29 00:00:00,id_80,39.083886156228466
TID15147,app,0.0,group_4,0.0,129.17409148230246,0.0,2.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-18 00:00:00,id_29,59.14726229751833
TID30042,website,0.0,group_1,0.0,15.375848259234694,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-27 00:00:00,id_32,59.00431422196376
TID02673,website,0.0,group_1,0.0,12.828465291773814,2.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-22 00:00:00,id_5,88.70095132428825
TID25242,app,,group_1,0.0,10.24335085975868,0.0,2.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-14 00:00:00,id_68,58.66202429346859
TID33936,website,0.0,group_4,0.0,101.16811235475731,2.0,0.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-19 00:00:00,id_99,81.23159014986058
TID02556,website,0.0,group_4,0.0,1.2304251879343586,1.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-09-06 00:00:00,id_83,87.6747036194736
TID35519,website,0.0,group_1,0.0,102.72742396363017,2.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-10-07 00:00:00,id_10,51.455111833244814
TID08309,website,0.0,group_4,0.0,156.102666281889,0.0,0.0,1.0,3.0,0.0,0.0,3.0,debit,2019-12-04 00:00:00,id_15,70.43474331270292
TID01958,website,0.0,group_6,0.0,27.84770056767317,2.0,0.0,3.0,2.0,0.0,0.0,2.0,debit,2019-09-07 00:00:00,id_5,118.49249780229233
TID14624,app,0.0,group_1,0.0,61.33709761092215,2.0,2.0,1.0,3.0,0.0,0.0,3.0,debit,2019-10-20 00:00:00,id_13,55.40095755884308
TID11764,website,0.0,group_1,0.0,5.3809673059718115,1.0,0.0,1.0,1.0,0.0,0.0,2.0,debit,2019-11-14 00:00:00,id_45,46.2002911498227
TID23901,app,0.0,group_1,0.0,40.711735926761094,0.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-12-04 00:00:00,id_1,43.48472044988809
TID08644,website,0.0,group_4,0.0,13.308586401052136,0.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_53,68.74592727043351
TID29088,app,0.0,group_1,0.0,5.852471279303256,0.0,2.0,1.0,2.0,0.0,0.0,2.0,debit,2019-11-11 00:00:00,id_94,42.407913402216344
TID34276,whoosh,,group_5,,105.41260836116521,0.0,1.0,1.0,,0.0,0.0,2.0,debit,2019-10-05 00:00:00,id_2,64.7291725103614
TID35710,website,0.0,group_1,0.0,45.26072650597679,2.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-10-31 00:00:00,id_24,52.159610003594835
TID35826,app,0.0,group_1,0.0,37.79201745784982,0.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-09-20 00:00:00,id_39,61.715690302144786
TID28928,website,0.0,group_1,0.0,98.30753660209359,1.0,2.0,1.0,2.0,0.0,0.0,1.0,debit,2019-10-07 00:00:00,id_13,54.341374402835676
TID32374,website,0.0,group_1,0.0,11.62036311941766,0.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-06 00:00:00,id_85,80.62624839666336
TID09200,website,0.0,group_1,0.0,19.750374687365394,1.0,0.0,1.0,2.0,0.0,0.0,1.0,debit,2019-09-13 00:00:00,id_27,78.58665050822567
TID29676,whoosh,0.0,group_5,,3.736685405864483,0.0,1.0,1.0,,0.0,0.0,3.0,debit,2019-08-27 00:00:00,id_23,98.99415848627366
TID07320,website,0.0,group_1,0.0,50.00068704955514,2.0,1.0,1.0,1.0,0.0,0.0,2.0,debit,2019-10-26 00:00:00,id_12,52.159610003594835
TID03938,app,,group_1,0.0,-0.3275267042697862,0.0,0.0,1.0,1.0,0.0,0.0,1.0,debit,2019-09-19 00:00:00,id_45,69.24335323600516
TID34548,website,1.0,group_1,0.0,86.58709205814485,0.0,2.0,2.0,2.0,0.0,0.0,0.0,debit,2019-12-02 00:00:00,id_40,74.67671075663941
TID06383,app,0.0,group_1,0.0,125.19704403516877,0.0,0.0,1.0,3.0,0.0,0.0,1.0,debit,2019-11-03 00:00:00,id_67,55.40095755884308
TID19831,website,0.0,group_6,0.0,0.773126499943618,0.0,0.0,3.0,2.0,0.0,0.0,1.0,debit,2019-12-06 00:00:00,id_7,111.14186095507847
TID02521,website,0.0,group_4,0.0,78.30159002839433,1.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-09 00:00:00,id_93,83.62137334127559
TID04881,website,0.0,group_1,0.0,39.46422841614846,2.0,0.0,1.0,1.0,0.0,0.0,3.0,debit,2019-10-23 00:00:00,id_23,53.20040729831208
TID25451,website,0.0,group_1,0.0,48.711693309670366,2.0,1.0,1.0,2.0,0.0,0.0,4.0,debit,2019-10-22 00:00:00,id_54,53.20040729831208
TID30404,website,0.0,group_4,0.0,82.58306311989514,1.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-12-03 00:00:00,id_36,62.02471344118706
TID22200,website,0.0,group_1,0.0,55.76820201267695,0.0,1.0,1.0,2.0,0.0,0.0,5.0,debit,2019-08-13 00:00:00,id_33,68.72104015265066
TID18508,website,0.0,group_4,0.0,57.172775308559224,0.0,1.0,1.0,2.0,0.0,0.0,2.0,credit,2019-12-07 00:00:00,id_99,158.32373922025502
TID20558,website,0.0,group_1,0.0,22.579854802260346,2.0,0.0,1.0,2.0,0.0,0.0,3.0,debit,2019-08-23 00:00:00,id_4,88.22387687576948
TID30307,website,0.0,group_1,0.0,73.82005908608512,2.0,1.0,1.0,2.0,0.0,0.0,3.0,debit,2019-10-08 00:00:00,id_36,54.14976636081614
